Location_ID,Sensing_DateTime,Sensing_Date,Sensing_Time,Direction_1,Direction_2,Total_of_Directions
61,2025-10-10T18:03:00+11:00,2025-10-10,18:03,12,18,30
66,2025-10-10T17:56:00+11:00,2025-10-10,17:56,24,24,48
66,2025-10-10T17:57:00+11:00,2025-10-10,17:57,30,53,83
66,2025-10-10T17:58:00+11:00,2025-10-10,17:58,18,36,54
66,2025-10-10T17:59:00+11:00,2025-10-10,17:59,34,16,50
66,2025-10-10T18:03:00+11:00,2025-10-10,18:03,24,56,80
69,2025-10-10T17:57:00+11:00,2025-10-10,17:57,1,3,4
69,2025-10-10T17:59:00+11:00,2025-10-10,17:59,1,4,5
69,2025-10-10T18:01:00+11:00,2025-10-10,18:01,0,4,4
69,2025-10-10T18:02:00+11:00,2025-10-10,18:02,4,1,5
69,2025-10-10T18:05:00+11:00,2025-10-10,18:05,1,3,4
69,2025-10-10T18:07:00+11:00,2025-10-10,18:07,4,4,8
69,2025-10-10T18:09:00+11:00,2025-10-10,18:09,2,6,8
70,2025-10-10T17:55:00+11:00,2025-10-10,17:55,2,3,5
70,2025-10-10T17:57:00+11:00,2025-10-10,17:57,4,6,10
70,2025-10-10T17:59:00+11:00,2025-10-10,17:59,1,5,6
70,2025-10-10T18:02:00+11:00,2025-10-10,18:02,7,2,9
70,2025-10-10T18:07:00+11:00,2025-10-10,18:07,0,4,4
71,2025-10-10T18:00:00+11:00,2025-10-10,18:00,1,1,2
71,2025-10-10T18:05:00+11:00,2025-10-10,18:05,0,1,1
71,2025-10-10T18:07:00+11:00,2025-10-10,18:07,0,1,1
71,2025-10-10T18:08:00+11:00,2025-10-10,18:08,0,2,2
71,2025-10-10T18:09:00+11:00,2025-10-10,18:09,0,1,1
75,2025-10-10T18:00:00+11:00,2025-10-10,18:00,4,0,4
75,2025-10-10T18:04:00+11:00,2025-10-10,18:04,3,0,3
75,2025-10-10T18:05:00+11:00,2025-10-10,18:05,2,0,2
78,2025-10-10T18:01:00+11:00,2025-10-10,18:01,0,1,1
78,2025-10-10T18:02:00+11:00,2025-10-10,18:02,0,2,2
78,2025-10-10T18:06:00+11:00,2025-10-10,18:06,0,1,1
78,2025-10-10T18:07:00+11:00,2025-10-10,18:07,0,1,1
84,2025-10-10T17:55:00+11:00,2025-10-10,17:55,82,124,206
84,2025-10-10T18:00:00+11:00,2025-10-10,18:00,76,108,184
87,2025-10-10T17:57:00+11:00,2025-10-10,17:57,3,2,5
87,2025-10-10T18:02:00+11:00,2025-10-10,18:02,4,3,7
87,2025-10-10T18:04:00+11:00,2025-10-10,18:04,2,2,4
87,2025-10-10T18:06:00+11:00,2025-10-10,18:06,2,3,5
87,2025-10-10T18:07:00+11:00,2025-10-10,18:07,1,2,3
87,2025-10-10T18:08:00+11:00,2025-10-10,18:08,0,4,4
107,2025-10-10T18:00:00+11:00,2025-10-10,18:00,14,17,31
108,2025-10-10T17:55:00+11:00,2025-10-10,17:55,10,7,17
108,2025-10-10T17:56:00+11:00,2025-10-10,17:56,5,6,11
108,2025-10-10T18:02:00+11:00,2025-10-10,18:02,10,4,14
108,2025-10-10T18:03:00+11:00,2025-10-10,18:03,15,7,22
108,2025-10-10T18:04:00+11:00,2025-10-10,18:04,16,0,16
108,2025-10-10T18:09:00+11:00,2025-10-10,18:09,14,6,20
124,2025-10-10T17:55:00+11:00,2025-10-10,17:55,0,1,1
131,2025-10-10T17:55:00+11:00,2025-10-10,17:55,9,13,22
131,2025-10-10T18:05:00+11:00,2025-10-10,18:05,14,8,22
132,2025-10-10T18:00:00+11:00,2025-10-10,18:00,18,18,36
133,2025-10-10T17:55:00+11:00,2025-10-10,17:55,74,45,119
133,2025-10-10T18:05:00+11:00,2025-10-10,18:05,86,40,126
134,2025-10-10T17:55:00+11:00,2025-10-10,17:55,69,36,105
134,2025-10-10T18:00:00+11:00,2025-10-10,18:00,52,47,99
135,2025-10-10T17:55:00+11:00,2025-10-10,17:55,48,60,108
135,2025-10-10T18:00:00+11:00,2025-10-10,18:00,44,65,109
140,2025-10-10T18:00:00+11:00,2025-10-10,18:00,4,4,8
162,2025-10-10T18:05:00+11:00,2025-10-10,18:05,43,52,95
166,2025-10-10T17:55:00+11:00,2025-10-10,17:55,6,6,12
167,2025-10-10T18:00:00+11:00,2025-10-10,18:00,4,3,7
179,2025-10-10T17:55:00+11:00,2025-10-10,17:55,9,4,13
179,2025-10-10T18:00:00+11:00,2025-10-10,18:00,6,6,12
181,2025-10-10T17:59:00+11:00,2025-10-10,17:59,34,29,63
181,2025-10-10T18:01:00+11:00,2025-10-10,18:01,20,16,36
181,2025-10-10T18:05:00+11:00,2025-10-10,18:05,34,20,54
182,2025-10-10T17:55:00+11:00,2025-10-10,17:55,42,23,65
182,2025-10-10T18:05:00+11:00,2025-10-10,18:05,15,17,32
184,2025-10-10T18:00:00+11:00,2025-10-10,18:00,106,97,203
184,2025-10-10T18:05:00+11:00,2025-10-10,18:05,83,92,175
1,2025-10-10T18:00:00+11:00,2025-10-10,18:00,25,16,41
1,2025-10-10T18:07:00+11:00,2025-10-10,18:07,25,16,41
2,2025-10-10T17:55:00+11:00,2025-10-10,17:55,11,10,21
2,2025-10-10T17:57:00+11:00,2025-10-10,17:57,8,10,18
2,2025-10-10T17:59:00+11:00,2025-10-10,17:59,19,11,30
2,2025-10-10T18:02:00+11:00,2025-10-10,18:02,6,6,12
2,2025-10-10T18:03:00+11:00,2025-10-10,18:03,18,6,24
2,2025-10-10T18:06:00+11:00,2025-10-10,18:06,14,9,23
9,2025-10-10T17:57:00+11:00,2025-10-10,17:57,7,1,8
9,2025-10-10T17:58:00+11:00,2025-10-10,17:58,7,2,9
9,2025-10-10T17:59:00+11:00,2025-10-10,17:59,15,2,17
9,2025-10-10T18:00:00+11:00,2025-10-10,18:00,14,6,20
9,2025-10-10T18:01:00+11:00,2025-10-10,18:01,10,5,15
9,2025-10-10T18:02:00+11:00,2025-10-10,18:02,7,2,9
9,2025-10-10T18:04:00+11:00,2025-10-10,18:04,13,0,13
9,2025-10-10T18:05:00+11:00,2025-10-10,18:05,7,3,10
9,2025-10-10T18:07:00+11:00,2025-10-10,18:07,15,1,16
9,2025-10-10T18:09:00+11:00,2025-10-10,18:09,7,4,11
10,2025-10-10T18:00:00+11:00,2025-10-10,18:00,3,0,3
10,2025-10-10T18:04:00+11:00,2025-10-10,18:04,5,1,6
10,2025-10-10T18:09:00+11:00,2025-10-10,18:09,4,0,4
11,2025-10-10T17:56:00+11:00,2025-10-10,17:56,0,2,2
11,2025-10-10T18:01:00+11:00,2025-10-10,18:01,1,0,1
11,2025-10-10T18:03:00+11:00,2025-10-10,18:03,2,2,4
11,2025-10-10T18:05:00+11:00,2025-10-10,18:05,8,4,12
12,2025-10-10T17:55:00+11:00,2025-10-10,17:55,5,10,15
12,2025-10-10T17:57:00+11:00,2025-10-10,17:57,4,2,6
12,2025-10-10T17:59:00+11:00,2025-10-10,17:59,19,8,27
12,2025-10-10T18:03:00+11:00,2025-10-10,18:03,1,3,4
12,2025-10-10T18:05:00+11:00,2025-10-10,18:05,1,1,2
12,2025-10-10T18:06:00+11:00,2025-10-10,18:06,10,4,14
12,2025-10-10T18:07:00+11:00,2025-10-10,18:07,7,0,7
12,2025-10-10T18:08:00+11:00,2025-10-10,18:08,8,2,10
17,2025-10-10T17:55:00+11:00,2025-10-10,17:55,7,5,12
17,2025-10-10T17:56:00+11:00,2025-10-10,17:56,3,6,9
17,2025-10-10T18:00:00+11:00,2025-10-10,18:00,2,5,7
17,2025-10-10T18:01:00+11:00,2025-10-10,18:01,5,3,8
17,2025-10-10T18:05:00+11:00,2025-10-10,18:05,6,11,17
17,2025-10-10T18:07:00+11:00,2025-10-10,18:07,0,3,3
17,2025-10-10T18:08:00+11:00,2025-10-10,18:08,10,4,14
17,2025-10-10T18:09:00+11:00,2025-10-10,18:09,2,2,4
18,2025-10-10T17:55:00+11:00,2025-10-10,17:55,6,2,8
18,2025-10-10T17:58:00+11:00,2025-10-10,17:58,5,7,12
18,2025-10-10T18:01:00+11:00,2025-10-10,18:01,4,1,5
18,2025-10-10T18:05:00+11:00,2025-10-10,18:05,12,4,16
18,2025-10-10T18:06:00+11:00,2025-10-10,18:06,6,0,6
18,2025-10-10T18:07:00+11:00,2025-10-10,18:07,7,1,8
19,2025-10-10T17:55:00+11:00,2025-10-10,17:55,9,5,14
19,2025-10-10T18:06:00+11:00,2025-10-10,18:06,21,7,28
19,2025-10-10T18:08:00+11:00,2025-10-10,18:08,6,6,12
20,2025-10-10T17:55:00+11:00,2025-10-10,17:55,1,15,16
20,2025-10-10T17:57:00+11:00,2025-10-10,17:57,15,5,20
20,2025-10-10T18:04:00+11:00,2025-10-10,18:04,3,7,10
20,2025-10-10T18:06:00+11:00,2025-10-10,18:06,5,6,11
20,2025-10-10T18:08:00+11:00,2025-10-10,18:08,13,6,19
23,2025-10-10T17:59:00+11:00,2025-10-10,17:59,3,6,9
23,2025-10-10T18:01:00+11:00,2025-10-10,18:01,6,4,10
24,2025-10-10T17:57:00+11:00,2025-10-10,17:57,9,19,28
24,2025-10-10T17:59:00+11:00,2025-10-10,17:59,14,17,31
24,2025-10-10T18:00:00+11:00,2025-10-10,18:00,8,8,16
24,2025-10-10T18:03:00+11:00,2025-10-10,18:03,11,21,32
24,2025-10-10T18:04:00+11:00,2025-10-10,18:04,26,9,35
24,2025-10-10T18:07:00+11:00,2025-10-10,18:07,14,11,25
25,2025-10-10T18:00:00+11:00,2025-10-10,18:00,297,94,391
25,2025-10-10T18:05:00+11:00,2025-10-10,18:05,340,71,411
27,2025-10-10T17:56:00+11:00,2025-10-10,17:56,3,1,4
27,2025-10-10T17:57:00+11:00,2025-10-10,17:57,8,1,9
27,2025-10-10T17:59:00+11:00,2025-10-10,17:59,2,0,2
27,2025-10-10T18:01:00+11:00,2025-10-10,18:01,7,13,20
27,2025-10-10T18:09:00+11:00,2025-10-10,18:09,5,5,10
30,2025-10-10T17:56:00+11:00,2025-10-10,17:56,17,4,21
30,2025-10-10T18:01:00+11:00,2025-10-10,18:01,6,3,9
30,2025-10-10T18:02:00+11:00,2025-10-10,18:02,10,10,20
30,2025-10-10T18:03:00+11:00,2025-10-10,18:03,7,9,16
35,2025-10-10T17:55:00+11:00,2025-10-10,17:55,31,11,42
35,2025-10-10T17:56:00+11:00,2025-10-10,17:56,40,30,70
35,2025-10-10T17:58:00+11:00,2025-10-10,17:58,34,19,53
35,2025-10-10T17:59:00+11:00,2025-10-10,17:59,26,35,61
35,2025-10-10T18:01:00+11:00,2025-10-10,18:01,18,15,33
35,2025-10-10T18:02:00+11:00,2025-10-10,18:02,30,35,65
35,2025-10-10T18:04:00+11:00,2025-10-10,18:04,37,38,75
35,2025-10-10T18:05:00+11:00,2025-10-10,18:05,18,32,50
35,2025-10-10T18:06:00+11:00,2025-10-10,18:06,32,26,58
35,2025-10-10T18:07:00+11:00,2025-10-10,18:07,39,42,81
48,2025-10-10T17:58:00+11:00,2025-10-10,17:58,2,11,13
48,2025-10-10T17:59:00+11:00,2025-10-10,17:59,1,14,15
48,2025-10-10T18:02:00+11:00,2025-10-10,18:02,2,8,10
48,2025-10-10T18:05:00+11:00,2025-10-10,18:05,9,10,19
48,2025-10-10T18:06:00+11:00,2025-10-10,18:06,8,12,20
48,2025-10-10T18:09:00+11:00,2025-10-10,18:09,5,14,19
49,2025-10-10T17:55:00+11:00,2025-10-10,17:55,2,8,10
49,2025-10-10T18:00:00+11:00,2025-10-10,18:00,5,1,6
49,2025-10-10T18:01:00+11:00,2025-10-10,18:01,4,6,10
49,2025-10-10T18:03:00+11:00,2025-10-10,18:03,4,2,6
49,2025-10-10T18:04:00+11:00,2025-10-10,18:04,6,8,14
51,2025-10-10T18:07:00+11:00,2025-10-10,18:07,1,3,4
52,2025-10-10T17:55:00+11:00,2025-10-10,17:55,2,9,11
52,2025-10-10T17:57:00+11:00,2025-10-10,17:57,11,7,18
52,2025-10-10T18:04:00+11:00,2025-10-10,18:04,13,7,20
52,2025-10-10T18:05:00+11:00,2025-10-10,18:05,10,7,17
52,2025-10-10T18:09:00+11:00,2025-10-10,18:09,6,15,21
53,2025-10-10T17:57:00+11:00,2025-10-10,17:57,10,9,19
53,2025-10-10T17:58:00+11:00,2025-10-10,17:58,8,4,12
56,2025-10-10T17:55:00+11:00,2025-10-10,17:55,5,3,8
56,2025-10-10T17:57:00+11:00,2025-10-10,17:57,8,8,16
56,2025-10-10T18:05:00+11:00,2025-10-10,18:05,6,8,14
56,2025-10-10T18:08:00+11:00,2025-10-10,18:08,4,9,13
58,2025-10-10T18:02:00+11:00,2025-10-10,18:02,13,5,18
58,2025-10-10T18:04:00+11:00,2025-10-10,18:04,9,2,11
58,2025-10-10T18:07:00+11:00,2025-10-10,18:07,2,13,15
58,2025-10-10T18:08:00+11:00,2025-10-10,18:08,18,17,35
62,2025-10-10T17:57:00+11:00,2025-10-10,17:57,7,8,15
62,2025-10-10T17:58:00+11:00,2025-10-10,17:58,6,13,19
62,2025-10-10T17:59:00+11:00,2025-10-10,17:59,7,7,14
62,2025-10-10T18:01:00+11:00,2025-10-10,18:01,4,8,12
62,2025-10-10T18:02:00+11:00,2025-10-10,18:02,8,4,12
62,2025-10-10T18:06:00+11:00,2025-10-10,18:06,1,3,4
62,2025-10-10T18:09:00+11:00,2025-10-10,18:09,12,4,16
63,2025-10-10T17:55:00+11:00,2025-10-10,17:55,13,7,20
63,2025-10-10T17:58:00+11:00,2025-10-10,17:58,9,6,15
63,2025-10-10T18:02:00+11:00,2025-10-10,18:02,6,2,8
63,2025-10-10T18:04:00+11:00,2025-10-10,18:04,12,14,26
63,2025-10-10T18:05:00+11:00,2025-10-10,18:05,7,7,14
63,2025-10-10T18:07:00+11:00,2025-10-10,18:07,7,7,14
63,2025-10-10T18:08:00+11:00,2025-10-10,18:08,5,6,11
67,2025-10-10T17:55:00+11:00,2025-10-10,17:55,9,7,16
67,2025-10-10T17:56:00+11:00,2025-10-10,17:56,4,4,8
67,2025-10-10T17:57:00+11:00,2025-10-10,17:57,13,10,23
67,2025-10-10T17:59:00+11:00,2025-10-10,17:59,19,9,28
67,2025-10-10T18:01:00+11:00,2025-10-10,18:01,8,3,11
67,2025-10-10T18:03:00+11:00,2025-10-10,18:03,7,9,16
67,2025-10-10T18:07:00+11:00,2025-10-10,18:07,2,7,9
68,2025-10-10T17:55:00+11:00,2025-10-10,17:55,7,6,13
68,2025-10-10T17:56:00+11:00,2025-10-10,17:56,4,2,6
68,2025-10-10T17:58:00+11:00,2025-10-10,17:58,5,2,7
68,2025-10-10T17:59:00+11:00,2025-10-10,17:59,12,4,16
68,2025-10-10T18:03:00+11:00,2025-10-10,18:03,6,5,11
68,2025-10-10T18:04:00+11:00,2025-10-10,18:04,5,2,7
68,2025-10-10T18:07:00+11:00,2025-10-10,18:07,1,2,3
72,2025-10-10T18:01:00+11:00,2025-10-10,18:01,5,14,19
72,2025-10-10T18:03:00+11:00,2025-10-10,18:03,8,9,17
72,2025-10-10T18:04:00+11:00,2025-10-10,18:04,0,10,10
72,2025-10-10T18:05:00+11:00,2025-10-10,18:05,2,6,8
76,2025-10-10T18:07:00+11:00,2025-10-10,18:07,3,2,5
79,2025-10-10T17:58:00+11:00,2025-10-10,17:58,12,3,15
79,2025-10-10T18:06:00+11:00,2025-10-10,18:06,21,9,30
79,2025-10-10T18:07:00+11:00,2025-10-10,18:07,15,19,34
79,2025-10-10T18:08:00+11:00,2025-10-10,18:08,11,13,24
85,2025-10-10T17:57:00+11:00,2025-10-10,17:57,0,1,1
85,2025-10-10T17:58:00+11:00,2025-10-10,17:58,3,3,6
85,2025-10-10T17:59:00+11:00,2025-10-10,17:59,0,2,2
85,2025-10-10T18:06:00+11:00,2025-10-10,18:06,1,0,1
85,2025-10-10T18:09:00+11:00,2025-10-10,18:09,2,4,6
86,2025-10-10T17:58:00+11:00,2025-10-10,17:58,1,1,2
86,2025-10-10T17:59:00+11:00,2025-10-10,17:59,0,2,2
86,2025-10-10T18:03:00+11:00,2025-10-10,18:03,4,1,5
86,2025-10-10T18:09:00+11:00,2025-10-10,18:09,1,0,1
117,2025-10-10T17:55:00+11:00,2025-10-10,17:55,15,17,32
117,2025-10-10T18:00:00+11:00,2025-10-10,18:00,7,29,36
117,2025-10-10T18:05:00+11:00,2025-10-10,18:05,19,17,36
130,2025-10-10T18:00:00+11:00,2025-10-10,18:00,2,3,5
136,2025-10-10T17:55:00+11:00,2025-10-10,17:55,11,23,34
137,2025-10-10T18:05:00+11:00,2025-10-10,18:05,0,9,9
138,2025-10-10T17:55:00+11:00,2025-10-10,17:55,3,0,3
139,2025-10-10T18:00:00+11:00,2025-10-10,18:00,7,0,7
142,2025-10-10T18:05:00+11:00,2025-10-10,18:05,39,59,98
161,2025-10-10T18:00:00+11:00,2025-10-10,18:00,18,25,43
164,2025-10-10T17:55:00+11:00,2025-10-10,17:55,15,7,22
164,2025-10-10T18:05:00+11:00,2025-10-10,18:05,14,11,25
180,2025-10-10T17:57:00+11:00,2025-10-10,17:57,1,1,2
180,2025-10-10T17:59:00+11:00,2025-10-10,17:59,5,0,5
180,2025-10-10T18:07:00+11:00,2025-10-10,18:07,2,0,2
3,2025-10-10T17:40:00+11:00,2025-10-10,17:40,24,27,51
3,2025-10-10T17:42:00+11:00,2025-10-10,17:42,7,26,33
3,2025-10-10T17:47:00+11:00,2025-10-10,17:47,13,23,36
3,2025-10-10T17:54:00+11:00,2025-10-10,17:54,18,35,53
4,2025-10-10T17:43:00+11:00,2025-10-10,17:43,69,15,84
4,2025-10-10T17:46:00+11:00,2025-10-10,17:46,42,22,64
4,2025-10-10T17:50:00+11:00,2025-10-10,17:50,40,21,61
6,2025-10-10T17:47:00+11:00,2025-10-10,17:47,22,17,39
6,2025-10-10T17:52:00+11:00,2025-10-10,17:52,30,14,44
8,2025-10-10T17:40:00+11:00,2025-10-10,17:40,0,4,4
8,2025-10-10T17:47:00+11:00,2025-10-10,17:47,2,5,7
14,2025-10-10T17:40:00+11:00,2025-10-10,17:40,14,4,18
14,2025-10-10T17:42:00+11:00,2025-10-10,17:42,10,2,12
14,2025-10-10T17:46:00+11:00,2025-10-10,17:46,18,10,28
14,2025-10-10T17:50:00+11:00,2025-10-10,17:50,8,4,12
14,2025-10-10T17:53:00+11:00,2025-10-10,17:53,7,3,10
14,2025-10-10T17:54:00+11:00,2025-10-10,17:54,6,3,9
21,2025-10-10T17:40:00+11:00,2025-10-10,17:40,48,18,66
28,2025-10-10T17:51:00+11:00,2025-10-10,17:51,7,16,23
28,2025-10-10T17:52:00+11:00,2025-10-10,17:52,11,7,18
29,2025-10-10T17:44:00+11:00,2025-10-10,17:44,4,13,17
29,2025-10-10T17:46:00+11:00,2025-10-10,17:46,0,4,4
29,2025-10-10T17:51:00+11:00,2025-10-10,17:51,3,45,48
31,2025-10-10T17:40:00+11:00,2025-10-10,17:40,4,0,4
31,2025-10-10T17:53:00+11:00,2025-10-10,17:53,6,0,6
36,2025-10-10T17:43:00+11:00,2025-10-10,17:43,9,1,10
36,2025-10-10T17:48:00+11:00,2025-10-10,17:48,2,0,2
36,2025-10-10T17:53:00+11:00,2025-10-10,17:53,4,8,12
39,2025-10-10T17:48:00+11:00,2025-10-10,17:48,0,1,1
39,2025-10-10T17:50:00+11:00,2025-10-10,17:50,1,0,1
39,2025-10-10T17:51:00+11:00,2025-10-10,17:51,3,0,3
39,2025-10-10T17:54:00+11:00,2025-10-10,17:54,0,2,2
40,2025-10-10T17:40:00+11:00,2025-10-10,17:40,2,3,5
40,2025-10-10T17:47:00+11:00,2025-10-10,17:47,10,13,23
40,2025-10-10T17:49:00+11:00,2025-10-10,17:49,5,7,12
40,2025-10-10T17:51:00+11:00,2025-10-10,17:51,3,1,4
41,2025-10-10T17:40:00+11:00,2025-10-10,17:40,29,34,63
41,2025-10-10T17:41:00+11:00,2025-10-10,17:41,54,19,73
41,2025-10-10T17:49:00+11:00,2025-10-10,17:49,43,57,100
41,2025-10-10T17:53:00+11:00,2025-10-10,17:53,47,38,85
42,2025-10-10T17:41:00+11:00,2025-10-10,17:41,5,10,15
42,2025-10-10T17:42:00+11:00,2025-10-10,17:42,5,15,20
42,2025-10-10T17:43:00+11:00,2025-10-10,17:43,3,1,4
42,2025-10-10T17:44:00+11:00,2025-10-10,17:44,3,13,16
42,2025-10-10T17:49:00+11:00,2025-10-10,17:49,0,6,6
43,2025-10-10T17:40:00+11:00,2025-10-10,17:40,18,52,70
43,2025-10-10T17:45:00+11:00,2025-10-10,17:45,22,31,53
45,2025-10-10T17:40:00+11:00,2025-10-10,17:40,13,23,36
45,2025-10-10T17:45:00+11:00,2025-10-10,17:45,9,14,23
45,2025-10-10T17:46:00+11:00,2025-10-10,17:46,19,18,37
45,2025-10-10T17:47:00+11:00,2025-10-10,17:47,11,15,26
45,2025-10-10T17:49:00+11:00,2025-10-10,17:49,17,16,33
45,2025-10-10T17:52:00+11:00,2025-10-10,17:52,9,19,28
45,2025-10-10T17:53:00+11:00,2025-10-10,17:53,24,10,34
47,2025-10-10T17:41:00+11:00,2025-10-10,17:41,24,17,41
47,2025-10-10T17:42:00+11:00,2025-10-10,17:42,32,4,36
47,2025-10-10T17:43:00+11:00,2025-10-10,17:43,22,22,44
47,2025-10-10T17:47:00+11:00,2025-10-10,17:47,17,24,41
47,2025-10-10T17:49:00+11:00,2025-10-10,17:49,16,17,33
50,2025-10-10T17:41:00+11:00,2025-10-10,17:41,3,7,10
50,2025-10-10T17:48:00+11:00,2025-10-10,17:48,2,1,3
50,2025-10-10T17:51:00+11:00,2025-10-10,17:51,6,0,6
50,2025-10-10T17:53:00+11:00,2025-10-10,17:53,3,3,6
50,2025-10-10T17:54:00+11:00,2025-10-10,17:54,5,5,10
54,2025-10-10T17:42:00+11:00,2025-10-10,17:42,2,4,6
54,2025-10-10T17:45:00+11:00,2025-10-10,17:45,10,6,16
54,2025-10-10T17:47:00+11:00,2025-10-10,17:47,1,6,7
54,2025-10-10T17:48:00+11:00,2025-10-10,17:48,2,5,7
54,2025-10-10T17:50:00+11:00,2025-10-10,17:50,4,8,12
54,2025-10-10T17:53:00+11:00,2025-10-10,17:53,8,4,12
59,2025-10-10T17:50:00+11:00,2025-10-10,17:50,89,95,184
61,2025-10-10T17:41:00+11:00,2025-10-10,17:41,11,12,23
61,2025-10-10T17:42:00+11:00,2025-10-10,17:42,11,25,36
61,2025-10-10T17:43:00+11:00,2025-10-10,17:43,15,13,28
61,2025-10-10T17:49:00+11:00,2025-10-10,17:49,6,24,30
61,2025-10-10T17:51:00+11:00,2025-10-10,17:51,16,16,32
61,2025-10-10T17:52:00+11:00,2025-10-10,17:52,12,18,30
66,2025-10-10T17:41:00+11:00,2025-10-10,17:41,17,31,48
66,2025-10-10T17:43:00+11:00,2025-10-10,17:43,25,15,40
66,2025-10-10T17:45:00+11:00,2025-10-10,17:45,21,52,73
69,2025-10-10T17:41:00+11:00,2025-10-10,17:41,3,3,6
69,2025-10-10T17:45:00+11:00,2025-10-10,17:45,7,1,8
69,2025-10-10T17:46:00+11:00,2025-10-10,17:46,7,1,8
69,2025-10-10T17:48:00+11:00,2025-10-10,17:48,4,2,6
69,2025-10-10T17:51:00+11:00,2025-10-10,17:51,6,1,7
69,2025-10-10T17:52:00+11:00,2025-10-10,17:52,10,4,14
70,2025-10-10T17:43:00+11:00,2025-10-10,17:43,1,3,4
70,2025-10-10T17:49:00+11:00,2025-10-10,17:49,3,2,5
70,2025-10-10T17:53:00+11:00,2025-10-10,17:53,1,3,4
71,2025-10-10T17:43:00+11:00,2025-10-10,17:43,1,0,1
71,2025-10-10T17:44:00+11:00,2025-10-10,17:44,1,0,1
71,2025-10-10T17:47:00+11:00,2025-10-10,17:47,1,2,3
71,2025-10-10T17:48:00+11:00,2025-10-10,17:48,0,1,1
75,2025-10-10T17:40:00+11:00,2025-10-10,17:40,4,0,4
75,2025-10-10T17:41:00+11:00,2025-10-10,17:41,1,0,1
75,2025-10-10T17:46:00+11:00,2025-10-10,17:46,3,0,3
75,2025-10-10T17:48:00+11:00,2025-10-10,17:48,0,1,1
75,2025-10-10T17:50:00+11:00,2025-10-10,17:50,2,0,2
75,2025-10-10T17:51:00+11:00,2025-10-10,17:51,0,6,6
77,2025-10-10T17:50:00+11:00,2025-10-10,17:50,21,8,29
78,2025-10-10T17:43:00+11:00,2025-10-10,17:43,0,2,2
78,2025-10-10T17:45:00+11:00,2025-10-10,17:45,3,7,10
78,2025-10-10T17:47:00+11:00,2025-10-10,17:47,1,2,3
78,2025-10-10T17:50:00+11:00,2025-10-10,17:50,1,2,3
84,2025-10-10T17:45:00+11:00,2025-10-10,17:45,114,147,261
84,2025-10-10T17:50:00+11:00,2025-10-10,17:50,113,149,262
87,2025-10-10T17:52:00+11:00,2025-10-10,17:52,5,1,6
107,2025-10-10T17:40:00+11:00,2025-10-10,17:40,21,12,33
108,2025-10-10T17:42:00+11:00,2025-10-10,17:42,23,4,27
108,2025-10-10T17:43:00+11:00,2025-10-10,17:43,14,2,16
108,2025-10-10T17:44:00+11:00,2025-10-10,17:44,11,9,20
108,2025-10-10T17:46:00+11:00,2025-10-10,17:46,13,1,14
108,2025-10-10T17:48:00+11:00,2025-10-10,17:48,12,4,16
108,2025-10-10T17:49:00+11:00,2025-10-10,17:49,15,1,16
108,2025-10-10T17:50:00+11:00,2025-10-10,17:50,5,6,11
108,2025-10-10T17:52:00+11:00,2025-10-10,17:52,9,1,10
118,2025-10-10T17:50:00+11:00,2025-10-10,17:50,0,1,1
131,2025-10-10T17:45:00+11:00,2025-10-10,17:45,14,12,26
131,2025-10-10T17:50:00+11:00,2025-10-10,17:50,6,14,20
132,2025-10-10T17:45:00+11:00,2025-10-10,17:45,14,12,26
132,2025-10-10T17:50:00+11:00,2025-10-10,17:50,13,24,37
133,2025-10-10T17:40:00+11:00,2025-10-10,17:40,54,46,100
133,2025-10-10T17:45:00+11:00,2025-10-10,17:45,56,28,84
140,2025-10-10T17:40:00+11:00,2025-10-10,17:40,10,8,18
140,2025-10-10T17:50:00+11:00,2025-10-10,17:50,6,14,20
143,2025-10-10T17:50:00+11:00,2025-10-10,17:50,60,48,108
162,2025-10-10T17:40:00+11:00,2025-10-10,17:40,47,34,81
165,2025-10-10T17:50:00+11:00,2025-10-10,17:50,8,7,15
166,2025-10-10T17:40:00+11:00,2025-10-10,17:40,7,6,13
166,2025-10-10T17:45:00+11:00,2025-10-10,17:45,10,4,14
167,2025-10-10T17:50:00+11:00,2025-10-10,17:50,10,5,15
179,2025-10-10T17:40:00+11:00,2025-10-10,17:40,12,7,19
181,2025-10-10T17:40:00+11:00,2025-10-10,17:40,25,18,43
181,2025-10-10T17:43:00+11:00,2025-10-10,17:43,17,19,36
181,2025-10-10T17:46:00+11:00,2025-10-10,17:46,22,40,62
181,2025-10-10T17:48:00+11:00,2025-10-10,17:48,10,24,34
181,2025-10-10T17:50:00+11:00,2025-10-10,17:50,25,17,42
184,2025-10-10T17:40:00+11:00,2025-10-10,17:40,106,106,212
184,2025-10-10T17:50:00+11:00,2025-10-10,17:50,112,92,204
185,2025-10-10T17:45:00+11:00,2025-10-10,17:45,101,57,158
1,2025-10-10T17:40:00+11:00,2025-10-10,17:40,13,18,31
1,2025-10-10T17:42:00+11:00,2025-10-10,17:42,24,18,42
1,2025-10-10T17:45:00+11:00,2025-10-10,17:45,30,24,54
1,2025-10-10T17:47:00+11:00,2025-10-10,17:47,30,19,49
1,2025-10-10T17:48:00+11:00,2025-10-10,17:48,16,27,43
1,2025-10-10T17:50:00+11:00,2025-10-10,17:50,21,21,42
1,2025-10-10T17:52:00+11:00,2025-10-10,17:52,28,29,57
